timestamp_iso,cpu_energy_j,gpu_power_w,gpu_util_pct
2026-05-06T21:14:09.040670Z,239142.545325,22.61,2
2026-05-06T21:14:10.042022Z,239144.964691,22.667,2
2026-05-06T21:14:11.043478Z,239147.599572,22.685,2
2026-05-06T21:14:12.045021Z,239149.889605,22.813,0
2026-05-06T21:14:13.046554Z,239152.574413,22.757,0
2026-05-06T21:14:14.047442Z,239156.257692,22.982,1
2026-05-06T21:14:15.048556Z,239159.237054,25.038,13
2026-05-06T21:14:16.050122Z,239162.02904,23.948,8
2026-05-06T21:14:17.051477Z,239165.824562,24.144,1
2026-05-06T21:14:18.053031Z,239168.442353,23.215,4
2026-05-06T21:14:19.054571Z,239171.369287,22.684,2
2026-05-06T21:14:20.055368Z,239174.01198,22.843,3
2026-05-06T21:14:21.056056Z,239178.116034,23.155,8
2026-05-06T21:14:22.057301Z,239180.543274,22.719,0
2026-05-06T21:14:23.058846Z,239183.111688,22.841,0
2026-05-06T21:14:24.059385Z,239186.61644,23.059,0
2026-05-06T21:14:25.060812Z,239189.472817,22.933,3
2026-05-06T21:14:26.062331Z,239192.073457,22.758,3
2026-05-06T21:14:27.063409Z,239194.920008,22.742,2
2026-05-06T21:14:28.064905Z,239201.18525,22.666,1
2026-05-06T21:14:29.066104Z,239209.007008,22.851,0
2026-05-06T21:14:30.067550Z,239217.159392,26.208,19
2026-05-06T21:14:31.069115Z,239220.030905,23.743,2
2026-05-06T21:14:32.070661Z,239222.398453,22.451,2
2026-05-06T21:14:33.072157Z,239225.261971,22.665,2
2026-05-06T21:14:34.073684Z,239228.812743,23.911,1
2026-05-06T21:14:35.075241Z,239231.770987,23.872,8
2026-05-06T21:14:36.076813Z,239234.359177,23.562,7
2026-05-06T21:14:37.078370Z,239237.371925,23.284,1
2026-05-06T21:14:38.079457Z,239241.674771,24.161,5
2026-05-06T21:14:39.081015Z,239244.470235,24.318,6
2026-05-06T21:14:40.082477Z,239249.408149,23.631,2
2026-05-06T21:14:41.083842Z,239254.055965,25.513,49
2026-05-06T21:14:42.085402Z,239257.90886,24.627,2
2026-05-06T21:14:43.086952Z,239261.893408,23.936,1
2026-05-06T21:14:44.088526Z,239265.382718,24.817,2
2026-05-06T21:14:45.090081Z,239268.427205,23.413,9
2026-05-06T21:14:46.091475Z,239270.8459,23.522,6
2026-05-06T21:14:47.093011Z,239274.40131,23.159,0
2026-05-06T21:14:48.094483Z,239277.339963,25.358,4
2026-05-06T21:14:49.096039Z,239280.79082,24.004,0
2026-05-06T21:14:50.097595Z,239284.823708,24.377,4
2026-05-06T21:14:51.099154Z,239288.434905,23.449,2
2026-05-06T21:14:52.100661Z,239293.851517,25.25,8
2026-05-06T21:14:53.102182Z,239297.575445,29.147,12
2026-05-06T21:14:54.103730Z,239302.710686,26.052,5
2026-05-06T21:14:55.105288Z,239305.395189,23.671,0
2026-05-06T21:14:56.106818Z,239309.284034,22.956,0
2026-05-06T21:14:57.107478Z,239313.400722,23.955,0
2026-05-06T21:14:58.109074Z,239320.423409,27.148,13
2026-05-06T21:14:59.110587Z,239324.332091,26.195,7
2026-05-06T21:15:00.111495Z,239327.88445,24.765,9
2026-05-06T21:15:01.113078Z,239332.695656,25.398,11
2026-05-06T21:15:02.114397Z,239336.393278,25.319,49
2026-05-06T21:15:03.115467Z,239341.489884,27.71,24
2026-05-06T21:15:04.117025Z,239349.522395,26.388,5
2026-05-06T21:15:05.118577Z,239355.459025,27.111,27
2026-05-06T21:15:06.119901Z,239364.56209,27.013,11
2026-05-06T21:15:07.120411Z,239367.774546,27.419,22
2026-05-06T21:15:08.121762Z,239372.224302,25.688,26
2026-05-06T21:15:09.122708Z,239378.581342,23.949,0
2026-05-06T21:15:10.123481Z,239382.51169,25.813,19
2026-05-06T21:15:11.125032Z,239386.899619,23.136,3
2026-05-06T21:15:12.126582Z,239390.081556,23.319,3
2026-05-06T21:15:13.128066Z,239397.41424,24.832,16
2026-05-06T21:15:14.129284Z,239408.267667,25.349,19
2026-05-06T21:15:15.130726Z,239416.320198,26.625,12
2026-05-06T21:15:16.131474Z,239425.296981,27.276,18
2026-05-06T21:15:17.133013Z,239430.922272,26.104,6
2026-05-06T21:15:18.134493Z,239435.078756,25.958,28
2026-05-06T21:15:19.135434Z,239439.831978,24.806,6
2026-05-06T21:15:20.136629Z,239444.954829,25.103,6
2026-05-06T21:15:21.137826Z,239452.109352,28.358,40
2026-05-06T21:15:22.139300Z,239470.644155,27.103,13
2026-05-06T21:15:23.140583Z,239487.072397,25.476,12
2026-05-06T21:15:24.142074Z,239490.286378,23.277,2
2026-05-06T21:15:25.143438Z,239493.368951,24.957,2
2026-05-06T21:15:26.144598Z,239496.755539,25.439,14
2026-05-06T21:15:27.146145Z,239504.150722,26.878,31
2026-05-06T21:15:28.147482Z,239507.41933,25.04,3
2026-05-06T21:15:29.149018Z,239509.823681,23.613,0
2026-05-06T21:15:30.150525Z,239513.026371,24.571,21
2026-05-06T21:15:31.151965Z,239519.648791,24.728,20
2026-05-06T21:15:32.153450Z,239522.603312,23.136,2
2026-05-06T21:15:33.154864Z,239525.744234,24.981,12
2026-05-06T21:15:34.155388Z,239528.590662,24.675,0
2026-05-06T21:15:35.156803Z,239531.285846,24.619,18
2026-05-06T21:15:36.157817Z,239533.958568,22.971,0
2026-05-06T21:15:37.159244Z,239537.549257,24.391,18
2026-05-06T21:15:38.160428Z,239540.697504,24.672,22
2026-05-06T21:15:39.161800Z,239543.7343,24.331,20
2026-05-06T21:15:40.163334Z,239577.303123,23.886,17
2026-05-06T21:15:41.164705Z,239616.253707,29.751,35
2026-05-06T21:15:42.165921Z,239649.623311,27.621,2
2026-05-06T21:15:43.167134Z,239682.313474,41.077,2
2026-05-06T21:15:44.168207Z,239716.909333,136.044,11
2026-05-06T21:15:45.169386Z,239749.825386,271.614,93
2026-05-06T21:15:46.170509Z,239784.226238,272.716,92
2026-05-06T21:15:47.171602Z,239819.360426,273.439,93
2026-05-06T21:15:48.172890Z,239853.073108,266.875,40
2026-05-06T21:15:49.174118Z,239886.571252,274.842,93
2026-05-06T21:15:50.175360Z,239918.686526,273.979,92
2026-05-06T21:15:51.176608Z,239954.105564,270.136,93
2026-05-06T21:15:52.177857Z,239987.446299,266.753,93
2026-05-06T21:15:53.179094Z,240020.798692,274.288,93
2026-05-06T21:15:54.180332Z,240054.698141,274.373,93
2026-05-06T21:15:55.181566Z,240089.931266,266.314,93
2026-05-06T21:15:56.182890Z,240122.356354,235.659,42
2026-05-06T21:15:57.183432Z,240155.966559,194.663,93
2026-05-06T21:15:58.184662Z,240189.772197,274.24,93
2026-05-06T21:15:59.185876Z,240222.57027,274.962,93
2026-05-06T21:16:00.187114Z,240258.315112,266.789,93
2026-05-06T21:16:01.187435Z,240292.455101,270.674,93
2026-05-06T21:16:02.188680Z,240325.939695,274.922,93
2026-05-06T21:16:03.189918Z,240358.617407,275.723,93
2026-05-06T21:16:04.191096Z,240394.085822,278.035,93
2026-05-06T21:16:05.191425Z,240425.511523,273.253,93
2026-05-06T21:16:06.192662Z,240458.866906,279.84,93
2026-05-06T21:16:07.193895Z,240491.397646,280.353,93
2026-05-06T21:16:08.195125Z,240528.712553,274.418,93
2026-05-06T21:16:09.196365Z,240557.690384,191.77,39
2026-05-06T21:16:10.197601Z,240592.353991,235.372,93
2026-05-06T21:16:11.198845Z,240625.754479,279.895,93
2026-05-06T21:16:12.200092Z,240660.118466,280.6,93
2026-05-06T21:16:13.201335Z,240695.73367,274.32,93
2026-05-06T21:16:14.202510Z,240729.637514,270.506,93
2026-05-06T21:16:15.203435Z,240764.324498,280.041,93
2026-05-06T21:16:16.204670Z,240798.061106,279.549,93
2026-05-06T21:16:17.205903Z,240832.719892,269.084,94
2026-05-06T21:16:18.207150Z,240865.500326,278.461,93
2026-05-06T21:16:19.207436Z,240897.691222,279.151,93
2026-05-06T21:16:20.208669Z,240929.841042,276.284,93
2026-05-06T21:16:21.209933Z,240965.158945,278.431,28
2026-05-06T21:16:22.211306Z,240997.681994,167.897,12
2026-05-06T21:16:23.212544Z,241032.578572,262.863,93
2026-05-06T21:16:24.213787Z,241066.485224,278.912,93
2026-05-06T21:16:25.215026Z,241099.527559,278.717,93
2026-05-06T21:16:26.216262Z,241135.219545,268.125,89
2026-05-06T21:16:27.217513Z,241169.891392,277.695,93
2026-05-06T21:16:28.218761Z,241204.462959,278.489,93
2026-05-06T21:16:29.219367Z,241238.937297,278.819,93
2026-05-06T21:16:30.220601Z,241274.310131,268.216,45
2026-05-06T21:16:31.221836Z,241308.281663,277.7,93
2026-05-06T21:16:32.223074Z,241342.979938,277.438,93
2026-05-06T21:16:33.223435Z,241377.902029,278.027,93
2026-05-06T21:16:34.224674Z,241412.701073,274.06,91
2026-05-06T21:16:35.225933Z,241444.707339,161.433,0
2026-05-06T21:16:36.227177Z,241478.786414,278.257,93
2026-05-06T21:16:37.227418Z,241513.700693,278.09,93
2026-05-06T21:16:38.228599Z,241548.4893,278.437,93
2026-05-06T21:16:39.229898Z,241585.360299,266.373,28
2026-05-06T21:16:40.231103Z,241620.845743,278.309,93
2026-05-06T21:16:41.231370Z,241654.878615,278.322,93
2026-05-06T21:16:42.231561Z,241690.06572,278.18,93
2026-05-06T21:16:43.232748Z,241725.31801,266.942,91
2026-05-06T21:16:44.233989Z,241759.54656,278.645,93
2026-05-06T21:16:45.235229Z,241793.457301,279.015,93
2026-05-06T21:16:46.236455Z,241827.057862,279.011,93
2026-05-06T21:16:47.237687Z,241861.887606,276.309,69
2026-05-06T21:16:48.238828Z,241895.057565,167.263,0
2026-05-06T21:16:49.239415Z,241928.251084,276.499,93
2026-05-06T21:16:50.240556Z,241962.322957,277.246,93
2026-05-06T21:16:51.241675Z,241996.651238,277.08,91
2026-05-06T21:16:52.242832Z,242031.967798,264.887,91
2026-05-06T21:16:53.243997Z,242065.512451,277.075,93
2026-05-06T21:16:54.245122Z,242099.604283,277.787,93
2026-05-06T21:16:55.246280Z,242134.404182,278.347,93
2026-05-06T21:16:56.247421Z,242168.24992,266.583,53
2026-05-06T21:16:57.248592Z,242202.116228,278.63,93
2026-05-06T21:16:58.249769Z,242237.204517,278.809,93
2026-05-06T21:16:59.250894Z,242271.377281,279.017,93
2026-05-06T21:17:00.251413Z,242306.13183,269.038,21
2026-05-06T21:17:01.252625Z,242338.706515,160.227,0
2026-05-06T21:17:02.253802Z,242373.47315,278.111,93
2026-05-06T21:17:03.255052Z,242407.669229,278.043,93
2026-05-06T21:17:04.255425Z,242444.320014,278.084,93
2026-05-06T21:17:05.256682Z,242479.134928,263.67,91
2026-05-06T21:17:06.257915Z,242513.120619,278.152,93
2026-05-06T21:17:07.259134Z,242547.229541,278.159,92
2026-05-06T21:17:08.259366Z,242583.234576,279.597,93
2026-05-06T21:17:09.259613Z,242617.303641,266.571,14
2026-05-06T21:17:10.260792Z,242651.278347,278.853,93
2026-05-06T21:17:11.261960Z,242685.618896,278.845,93
2026-05-06T21:17:12.263098Z,242722.412747,279.085,93
2026-05-06T21:17:13.264258Z,242755.955508,260.249,89
2026-05-06T21:17:14.265416Z,242790.354895,158.04,0
2026-05-06T21:17:15.266562Z,242824.616282,277.527,93
2026-05-06T21:17:16.267728Z,242859.540387,278.227,93
2026-05-06T21:17:17.268849Z,242895.807079,277.784,93
2026-05-06T21:17:18.269960Z,242931.029034,264.219,14
2026-05-06T21:17:19.271072Z,242965.689407,278.441,93
2026-05-06T21:17:20.271404Z,243000.709154,278.755,93
2026-05-06T21:17:21.272528Z,243037.3553,279.025,93
2026-05-06T21:17:22.273689Z,243072.825241,265.822,89
2026-05-06T21:17:23.274881Z,243107.349628,278.995,93
2026-05-06T21:17:24.275358Z,243142.191702,278.684,93
2026-05-06T21:17:25.276475Z,243178.149007,267.362,93
2026-05-06T21:17:26.277681Z,243209.929627,247.626,91
2026-05-06T21:17:27.278869Z,243244.409946,161.361,3
2026-05-06T21:17:28.280037Z,243279.734502,277.381,93
2026-05-06T21:17:29.281162Z,243314.902319,277.671,93
2026-05-06T21:17:30.282324Z,243351.121404,277.818,93
2026-05-06T21:17:31.283416Z,243385.675637,265.181,39
2026-05-06T21:17:32.284554Z,243420.718943,278.121,93
2026-05-06T21:17:33.285708Z,243455.608746,278.309,93
2026-05-06T21:17:34.286878Z,243492.627267,273.357,93
2026-05-06T21:17:35.287406Z,243526.756941,262.51,93
2026-05-06T21:17:36.288532Z,243561.664871,277.562,93
2026-05-06T21:17:37.289650Z,243599.464396,278.037,93
2026-05-06T21:17:38.290808Z,243637.917484,260.354,93
2026-05-06T21:17:39.291406Z,243670.285015,243.101,79
2026-05-06T21:17:40.292536Z,243703.920794,171.849,10
2026-05-06T21:17:41.293701Z,243739.307727,277.056,93
2026-05-06T21:17:42.294867Z,243775.528032,278.191,93
2026-05-06T21:17:43.295406Z,243812.789717,279.184,93
2026-05-06T21:17:44.296534Z,243848.732374,263.704,78
2026-05-06T21:17:45.297690Z,243883.264634,278.424,93
2026-05-06T21:17:46.298816Z,243918.232013,279.178,93
2026-05-06T21:17:47.299361Z,243955.47795,269.183,93
2026-05-06T21:17:48.300527Z,243991.026382,263.182,93
2026-05-06T21:17:49.301695Z,244026.176011,278.418,93
2026-05-06T21:17:50.302815Z,244062.271744,278.681,93
2026-05-06T21:17:51.303359Z,244101.074074,265.532,93
2026-05-06T21:17:52.304540Z,244134.708387,242.422,45
2026-05-06T21:17:53.305588Z,244168.536059,167.557,9
2026-05-06T21:17:54.306755Z,244202.583274,285.302,94
2026-05-06T21:17:55.307362Z,244237.164729,285.439,94
2026-05-06T21:17:56.308508Z,244271.306121,284.553,94
2026-05-06T21:17:57.309660Z,244305.443179,285.438,94
2026-05-06T21:17:58.310791Z,244340.303259,285.528,94
2026-05-06T21:17:59.311360Z,244375.490852,285.759,35
2026-05-06T21:18:00.312540Z,244409.791789,272.959,94
2026-05-06T21:18:01.313701Z,244443.593766,285.686,94
2026-05-06T21:18:02.314861Z,244478.333179,284.942,94
2026-05-06T21:18:03.315359Z,244511.909265,284.745,94
2026-05-06T21:18:04.316515Z,244546.9649,285.091,94
2026-05-06T21:18:05.317680Z,244580.791779,285.652,94
2026-05-06T21:18:06.318841Z,244616.227906,285.549,92
2026-05-06T21:18:07.319360Z,244650.228308,285.988,94
2026-05-06T21:18:08.320540Z,244684.639047,286.864,93
2026-05-06T21:18:09.321665Z,244719.125775,286.349,94
2026-05-06T21:18:10.322782Z,244753.883133,286.208,94
2026-05-06T21:18:11.323363Z,244788.654894,286.093,94
2026-05-06T21:18:12.324528Z,244823.517232,286.247,93
2026-05-06T21:18:13.325661Z,244858.216362,279.382,92
2026-05-06T21:18:14.326783Z,244895.035603,292.376,18
2026-05-06T21:18:15.327364Z,244928.359309,160.223,94
2026-05-06T21:18:16.328534Z,244963.006438,285.853,93
2026-05-06T21:18:17.329693Z,244998.125854,286.14,93
2026-05-06T21:18:18.330870Z,245033.369295,285.971,94
2026-05-06T21:18:19.331426Z,245067.965214,285.719,94
2026-05-06T21:18:20.332560Z,245104.053928,284.898,93
2026-05-06T21:18:21.333769Z,245139.172857,269.35,29
2026-05-06T21:18:22.334965Z,245175.729404,286.264,94
2026-05-06T21:18:23.336133Z,245210.873235,286.206,94
2026-05-06T21:18:24.337297Z,245246.597447,285.42,93
2026-05-06T21:18:25.338460Z,245281.180611,285.362,94
2026-05-06T21:18:26.339589Z,245316.584634,285.666,94
2026-05-06T21:18:27.340708Z,245352.108713,285.832,93
2026-05-06T21:18:28.341825Z,245388.912147,272.532,66
2026-05-06T21:18:29.342954Z,245424.123055,294.135,94
2026-05-06T21:18:30.343423Z,245459.398905,285.593,94
2026-05-06T21:18:31.344595Z,245494.187451,285.381,94
2026-05-06T21:18:32.345766Z,245529.024031,286.246,94
2026-05-06T21:18:33.346928Z,245563.546282,285.306,94
2026-05-06T21:18:34.348108Z,245598.237355,285.314,94
2026-05-06T21:18:35.349272Z,245632.182947,266.97,89
2026-05-06T21:18:36.350442Z,245670.721423,324.71,91
2026-05-06T21:18:37.351426Z,245701.151765,183.018,0
2026-05-06T21:18:38.352679Z,245735.649784,243.521,94
2026-05-06T21:18:39.353854Z,245770.7255,285.81,94
2026-05-06T21:18:40.355022Z,245806.495428,286.161,94
2026-05-06T21:18:41.356202Z,245842.057776,285.356,94
2026-05-06T21:18:42.357377Z,245878.234685,285.186,94
2026-05-06T21:18:43.358550Z,245913.938573,285.444,93
2026-05-06T21:18:44.359413Z,245950.656863,292.082,38
2026-05-06T21:18:45.360583Z,245985.447179,272.264,94
2026-05-06T21:18:46.361752Z,246021.046209,285.88,94
2026-05-06T21:18:47.362916Z,246055.95884,285.527,94
2026-05-06T21:18:48.363361Z,246090.664439,285.974,94
2026-05-06T21:18:49.364558Z,246125.230086,286.54,94
2026-05-06T21:18:50.365685Z,246160.071305,286.804,94
2026-05-06T21:18:51.366855Z,246196.576217,284.972,29
2026-05-06T21:18:52.367366Z,246232.11647,273.133,93
2026-05-06T21:18:53.368534Z,246267.578354,286.5,93
2026-05-06T21:18:54.369709Z,246302.612749,286.69,93
2026-05-06T21:18:55.370927Z,246337.957691,286.135,94
2026-05-06T21:18:56.372115Z,246372.837362,286.32,94
2026-05-06T21:18:57.373290Z,246406.963923,284.16,94
2026-05-06T21:18:58.374437Z,246443.846397,288.117,44
2026-05-06T21:18:59.375398Z,246480.208425,282.924,0
2026-05-06T21:19:00.376580Z,246513.266446,164.231,94
2026-05-06T21:19:01.377743Z,246548.350524,284.653,94
2026-05-06T21:19:02.378888Z,246582.716341,285.297,93
2026-05-06T21:19:03.379411Z,246617.773075,284.975,94
2026-05-06T21:19:04.380579Z,246653.319188,285.397,94
2026-05-06T21:19:05.381743Z,246688.392646,285.313,94
2026-05-06T21:19:06.382867Z,246722.65568,273.97,38
2026-05-06T21:19:07.384046Z,246759.000192,280.513,93
2026-05-06T21:19:08.385175Z,246793.214155,284.693,94
2026-05-06T21:19:09.386329Z,246828.752149,285.508,94
2026-05-06T21:19:10.387428Z,246863.215867,285.436,94
2026-05-06T21:19:11.388552Z,246898.12923,284.85,94
2026-05-06T21:19:12.389670Z,246932.527091,285.694,94
2026-05-06T21:19:13.390786Z,246968.523642,269.679,32
2026-05-06T21:19:14.391406Z,247005.543018,288.169,94
2026-05-06T21:19:15.392576Z,247041.420184,286.726,94
2026-05-06T21:19:16.393741Z,247077.036609,286.463,94
2026-05-06T21:19:17.394871Z,247112.450947,286.186,94
2026-05-06T21:19:18.395415Z,247147.971913,286.683,94
2026-05-06T21:19:19.396590Z,247183.592245,285.984,94
2026-05-06T21:19:20.397758Z,247217.23315,260.842,17
2026-05-06T21:19:21.398932Z,247257.146622,300.902,32
2026-05-06T21:19:22.400101Z,247292.491746,191.717,0
2026-05-06T21:19:23.401257Z,247328.213517,231.101,94
2026-05-06T21:19:24.402414Z,247362.124869,285.676,94
2026-05-06T21:19:25.403422Z,247397.892477,286.862,94
2026-05-06T21:19:26.404586Z,247432.655999,286.85,94
2026-05-06T21:19:27.405762Z,247467.594325,285.777,94
2026-05-06T21:19:28.406959Z,247503.112301,285.867,94
2026-05-06T21:19:29.408170Z,247540.757163,297.416,95
2026-05-06T21:19:30.409459Z,247575.865288,277.451,94
2026-05-06T21:19:31.410631Z,247611.214441,285.277,94
2026-05-06T21:19:32.411804Z,247646.321101,285.345,94
2026-05-06T21:19:33.412974Z,247681.473538,285.294,94
2026-05-06T21:19:34.414154Z,247716.52423,285.831,94
2026-05-06T21:19:35.415316Z,247752.467741,285.876,94
2026-05-06T21:19:36.416488Z,247790.217095,296.577,73
2026-05-06T21:19:37.417609Z,247824.961269,273.473,94
2026-05-06T21:19:38.418720Z,247859.810179,286.537,94
2026-05-06T21:19:39.419403Z,247894.884796,286.775,94
2026-05-06T21:19:40.420577Z,247930.216127,286.883,94
2026-05-06T21:19:41.421719Z,247965.954377,286.67,94
2026-05-06T21:19:42.422845Z,248001.916444,286.507,94
2026-05-06T21:19:43.423360Z,248039.529201,288.942,45
2026-05-06T21:19:44.424542Z,248077.641469,306.831,63
2026-05-06T21:19:45.425204Z,248112.243432,141.44,94
2026-05-06T21:19:46.426353Z,248147.650812,285.624,94
2026-05-06T21:19:47.427362Z,248183.589135,286.144,94
2026-05-06T21:19:48.428523Z,248219.414971,286.349,94
2026-05-06T21:19:49.429652Z,248255.764182,286.235,94
2026-05-06T21:19:50.430790Z,248292.202505,285.731,94
2026-05-06T21:19:51.431423Z,248327.989705,284.921,95
2026-05-06T21:19:52.432644Z,248366.292525,279.82,94
2026-05-06T21:19:53.433809Z,248401.393998,285.455,93
2026-05-06T21:19:54.434972Z,248436.371996,285.708,94
2026-05-06T21:19:55.436138Z,248471.450764,285.734,94
2026-05-06T21:19:56.437262Z,248506.337699,285.539,94
2026-05-06T21:19:57.438374Z,248542.480489,285.35,94
2026-05-06T21:19:58.439552Z,248577.40844,286.385,94
2026-05-06T21:19:59.440711Z,248615.976456,280.868,94
2026-05-06T21:20:00.441866Z,248650.901049,286.072,93
2026-05-06T21:20:01.442993Z,248685.481466,285.041,94
2026-05-06T21:20:02.443359Z,248721.096304,286.982,94
2026-05-06T21:20:03.444509Z,248757.407613,286.554,94
2026-05-06T21:20:04.445672Z,248794.688828,286.153,92
2026-05-06T21:20:05.446845Z,248829.441425,285.068,89
2026-05-06T21:20:06.447363Z,248868.588053,303.26,96
2026-05-06T21:20:07.448552Z,248905.266426,227.433,0
2026-05-06T21:20:08.449752Z,248937.084826,187.259,94
2026-05-06T21:20:09.450914Z,248973.57631,285.485,94
2026-05-06T21:20:10.452077Z,249009.033494,286.122,93
2026-05-06T21:20:11.453197Z,249044.883988,285.76,94
2026-05-06T21:20:12.454382Z,249080.164721,286.092,94
2026-05-06T21:20:13.455403Z,249115.78023,286.102,94
2026-05-06T21:20:14.456529Z,249152.810165,276.049,93
2026-05-06T21:20:15.457682Z,249188.417373,294.827,94
2026-05-06T21:20:16.458872Z,249224.559371,285.47,94
2026-05-06T21:20:17.459363Z,249261.340221,285.257,93
2026-05-06T21:20:18.460500Z,249297.875894,285.257,94
2026-05-06T21:20:19.461645Z,249334.175423,285.128,94
2026-05-06T21:20:20.462758Z,249370.276893,285.101,94
2026-05-06T21:20:21.463930Z,249408.373719,279.355,95
2026-05-06T21:20:22.465061Z,249445.20645,294.967,94
2026-05-06T21:20:23.466228Z,249484.265127,285.547,94
2026-05-06T21:20:24.467359Z,249519.437949,287.788,94
2026-05-06T21:20:25.468504Z,249555.52178,287.221,93
2026-05-06T21:20:26.469619Z,249591.490804,287.278,94
2026-05-06T21:20:27.470782Z,249627.639088,286.794,94
2026-05-06T21:20:28.471950Z,249664.377398,277.344,95
2026-05-06T21:20:29.473119Z,249705.870944,319.29,90
2026-05-06T21:20:30.474260Z,249738.09309,172.386,18
2026-05-06T21:20:31.475416Z,249774.834756,253.722,94
2026-05-06T21:20:32.476553Z,249811.776984,285.564,94
2026-05-06T21:20:33.477681Z,249848.625766,285.64,94
2026-05-06T21:20:34.478809Z,249884.919924,286.142,94
2026-05-06T21:20:35.479401Z,249921.781341,286.071,95
2026-05-06T21:20:36.480568Z,249958.117368,285.83,94
2026-05-06T21:20:37.481744Z,249998.41298,278.552,11
